store_id,sku_id,category,subcategory,brand,stock_on_hand,reorder_point,safety_stock,forecast_8_week_demand,stock_coverage_ratio,forecast_stockout_risk,forecast_overstock_risk,recommended_action,cost_price,stockout_units_at_risk,overstock_units_at_risk,stockout_value_at_risk,overstock_value_at_risk,total_value_at_stake
ST03,SKU00476,Snacks & Confectionery,Namkeen,CleanWave,179,64,29,85.69160167749489,2.088886150986843,LOW,HIGH,Clear / Markdown,140.58,0.0,93.30839832250511,0.0,13117.29463617777,13117.29463617777
ST16,SKU01457,Beverages,Energy Drinks,TrueTaste,177,37,13,72.75987945987669,2.432659335253659,LOW,HIGH,Clear / Markdown,74.65,0.0,104.24012054012331,0.0,7781.524998320206,7781.524998320206
ST08,SKU00277,Home & Kitchen,Home Decor,TrueTaste,3,66,22,86.59371988543916,0.03464454470796391,HIGH,LOW,Reorder Now,392.95,83.59371988543916,0.0,32848.152228983316,0.0,32848.152228983316
ST23,SKU01362,Snacks & Confectionery,Candy,NutriPlus,108,77,19,67.50804259409823,1.5998093834443619,LOW,MEDIUM,Watch / Reduce Orders,35.12,0.0,40.49195740590177,0.0,1422.07754409527,1422.07754409527
ST30,SKU02513,Beverages,Bottled Water,DailyBest,192,89,38,91.04016255975048,2.108959327417596,LOW,HIGH,Clear / Markdown,73.13,0.0,100.95983744024952,0.0,7383.1929120054465,7383.1929120054465
ST27,SKU03615,Personal Care,Hair Care,SunriseFoods,113,38,18,64.08637736474991,1.7632452425397127,LOW,MEDIUM,Watch / Reduce Orders,445.68,0.0,48.91362263525009,0.0,21799.82333607826,21799.82333607826
ST30,SKU02851,Apparel & Footwear,Kids Wear,PureLife,185,63,15,69.02669704164181,2.680122444340555,LOW,HIGH,Clear / Markdown,1574.02,0.0,115.97330295835819,0.0,182544.29832251495,182544.29832251495
ST12,SKU01027,Dairy & Bakery,Eggs,EliteHome,124,58,26,363.8496913116122,0.3408000692621243,HIGH,LOW,Reorder Now,45.44,239.84969131161222,0.0,10898.769973199658,0.0,10898.769973199658
ST08,SKU04175,Stationery & Office,Writing Instruments,HomeStyle,21,40,10,113.53638723266508,0.1849627287942995,HIGH,LOW,Reorder Now,112.72,92.53638723266508,0.0,10430.701568866007,0.0,10430.701568866007
ST16,SKU03782,Grocery,Rice & Grains,ValueChoice,63,28,10,69.0689661708172,0.9121317936653662,HIGH,LOW,Reorder Now,44.84,6.068966170817205,0.0,272.1324430994435,0.0,272.1324430994435
ST03,SKU00134,Home Care,Air Fresheners,ValueChoice,25,36,14,60.83201055210253,0.4109678403377369,HIGH,LOW,Reorder Now,147.48,35.83201055210253,0.0,5284.504916224081,0.0,5284.504916224081
ST14,SKU00674,Health & Wellness,Vitamins & Supplements,HealthFirst,175,79,31,60.20228193979568,2.9068665565701632,LOW,HIGH,Clear / Markdown,410.33,0.0,114.79771806020432,0.0,47104.94765164363,47104.94765164363
ST25,SKU04402,Grocery,Rice & Grains,TrueTaste,6,59,15,119.82156917117096,0.05007445689038429,HIGH,LOW,Reorder Now,125.39,113.82156917117096,0.0,14272.086558373127,0.0,14272.086558373127
ST23,SKU04277,Dairy & Bakery,Butter & Ghee,CityFresh,154,76,29,139.6112316991534,1.1030631140899378,LOW,LOW,Healthy,172.8,0.0,14.388768300846607,0.0,0.0,0.0
ST24,SKU04950,Dairy & Bakery,Yogurt,NovaFresh,45,44,18,59.30667873508904,0.7587678312084533,HIGH,LOW,Reorder Now,256.46,14.306678735089037,0.0,3669.0908284009342,0.0,3669.0908284009342
ST07,SKU04373,Frozen Foods,Ready Meals,SunriseFoods,36,37,16,260.2867000374924,0.13830902614238247,HIGH,LOW,Reorder Now,790.7,224.28670003749238,0.0,177343.49371964522,0.0,177343.49371964522
ST02,SKU00781,Frozen Foods,Ready Meals,ZestyCo,97,40,16,112.62485053676542,0.8612664037972257,HIGH,LOW,Reorder Now,333.08,15.624850536765422,0.0,5204.325216785826,0.0,5204.325216785826
ST23,SKU03775,Health & Wellness,First Aid,HealthFirst,110,69,16,63.87305888550529,1.7221658382946539,LOW,MEDIUM,Watch / Reduce Orders,581.02,0.0,46.12694111449471,0.0,26800.675326343717,26800.675326343717
ST21,SKU01130,Home & Kitchen,Storage & Containers,ValueChoice,150,54,14,70.31683566478436,2.133201794163244,LOW,HIGH,Clear / Markdown,1063.27,0.0,79.68316433521564,0.0,84724.71814270473,84724.71814270473
ST28,SKU03732,Snacks & Confectionery,Chips & Crisps,SparkleClean,160,80,20,59.77617586814115,2.6766516538786322,LOW,HIGH,Clear / Markdown,88.52,0.0,100.22382413185885,0.0,8871.812912152145,8871.812912152145
ST27,SKU00200,Beverages,Tea,HomeStyle,5,44,22,78.07236182496968,0.06404315026628109,HIGH,LOW,Reorder Now,89.97,73.07236182496968,0.0,6574.3203933925215,0.0,6574.3203933925215
ST13,SKU00908,Apparel & Footwear,Kids Wear,NatureBlend,94,63,20,218.34669563905413,0.4305080034524089,HIGH,LOW,Reorder Now,1210.94,124.34669563905413,0.0,150576.38761715623,0.0,150576.38761715623
ST06,SKU02081,Health & Wellness,First Aid,DailyBest,90,61,26,87.41759862545258,1.0295409781914957,LOW,LOW,Healthy,336.34,0.0,2.582401374547416,0.0,0.0,0.0
ST22,SKU00110,Health & Wellness,Vitamins & Supplements,CityFresh,132,50,18,72.85238026511064,1.8118831467091467,LOW,MEDIUM,Watch / Reduce Orders,202.12,0.0,59.14761973488936,0.0,11954.916900815839,11954.916900815839
ST09,SKU04075,Apparel & Footwear,Men's Wear,SparkleClean,59,94,28,58.560763174299325,1.0075005311046465,MEDIUM,LOW,Watch / Replenish Soon,542.98,0.0,0.4392368257006751,0.0,0.0,0.0
ST29,SKU02427,Dairy & Bakery,Yogurt,FreshFarm,11,75,15,78.83861944082891,0.13952552794580425,HIGH,LOW,Reorder Now,66.29,67.83861944082891,0.0,4497.022082732548,0.0,4497.022082732548
ST25,SKU00776,Stationery & Office,Notebooks,GreenValley,110,56,26,76.32092438048228,1.441282333683717,LOW,LOW,Healthy,63.54,0.0,33.67907561951772,0.0,0.0,0.0
ST07,SKU03136,Home Care,Laundry,CrispKing,108,54,24,72.23932423249173,1.4950305965268689,LOW,LOW,Healthy,168.63,0.0,35.760675767508275,0.0,0.0,0.0
ST01,SKU03908,Frozen Foods,Frozen Vegetables,NutriPlus,70,35,17,84.3576528534188,0.8298002330817942,HIGH,LOW,Reorder Now,748.46,14.357652853418799,0.0,10746.128854669834,0.0,10746.128854669834
ST04,SKU01387,Beverages,Bottled Water,QuickBite,37,69,23,64.9507194610176,0.5696626658955921,HIGH,LOW,Reorder Now,149.16,27.9507194610176,0.0,4169.129314805385,0.0,4169.129314805385
ST26,SKU04779,Snacks & Confectionery,Biscuits & Cookies,EliteHome,135,55,21,177.9310481063147,0.7587208721399584,HIGH,LOW,Reorder Now,109.29,42.931048106314705,0.0,4691.934247539134,0.0,4691.934247539134
ST02,SKU03945,Stationery & Office,Notebooks,ZestyCo,1,78,34,146.7738937704127,0.006813200728763279,HIGH,LOW,Reorder Now,78.81,145.7738937704127,0.0,11488.440568046226,0.0,11488.440568046226
ST05,SKU04135,Beverages,Soft Drinks,GoldenHarvest,32,75,33,72.96475962295693,0.43856788078736886,HIGH,LOW,Reorder Now,78.83,40.96475962295693,0.0,3229.252001077695,0.0,3229.252001077695
ST24,SKU02465,Beverages,Coffee,EverydayPlus,103,39,14,93.86048789128316,1.09737337098975,LOW,LOW,Healthy,71.24,0.0,9.139512108716843,0.0,0.0,0.0
ST01,SKU01785,Beverages,Bottled Water,UrbanBite,87,90,20,85.75166717130354,1.0145575342133315,MEDIUM,LOW,Watch / Replenish Soon,83.51,0.0,1.2483328286964621,0.0,0.0,0.0
ST01,SKU00059,Dairy & Bakery,Butter & Ghee,TrueTaste,222,92,23,69.68140032975364,3.1859290850848043,LOW,HIGH,Clear / Markdown,95.47,0.0,152.31859967024636,0.0,14541.85671051842,14541.85671051842
ST12,SKU00596,Personal Care,Skin Care,NovaFresh,28,71,34,249.58540362648654,0.1121860477141644,HIGH,LOW,Reorder Now,308.16,221.58540362648654,0.0,68283.7579815381,0.0,68283.7579815381
ST25,SKU04766,Beverages,Juices,BasicNeeds,6,69,15,65.67678374203844,0.09135648334374079,HIGH,LOW,Reorder Now,69.01,59.67678374203844,0.0,4118.294846038073,0.0,4118.294846038073
ST30,SKU00018,Snacks & Confectionery,Chips & Crisps,PurePlus,42,66,13,61.02844697922329,0.6882036505746019,HIGH,LOW,Reorder Now,70.86,19.02844697922329,0.0,1348.3557529477623,0.0,1348.3557529477623
ST01,SKU00307,Beverages,Soft Drinks,CleanWave,140,78,33,64.56600027729043,2.1683238763241417,LOW,HIGH,Clear / Markdown,117.27,0.0,75.43399972270957,0.0,8846.145147482152,8846.145147482152
ST27,SKU00112,Snacks & Confectionery,Chips & Crisps,FreshFarm,142,57,11,58.48914306477947,2.4278009996270304,LOW,HIGH,Clear / Markdown,160.42,0.0,83.51085693522053,0.0,13396.811669548077,13396.811669548077
ST07,SKU00743,Frozen Foods,Frozen Vegetables,GoldenHarvest,12,33,8,191.41611703143982,0.06269064583537141,HIGH,LOW,Reorder Now,443.99,179.41611703143982,0.0,79658.96180078897,0.0,79658.96180078897
ST09,SKU04225,Dairy & Bakery,Cheese,QuickBite,169,65,17,72.604216811226,2.327688492796597,LOW,HIGH,Clear / Markdown,108.24,0.0,96.395783188774,0.0,10433.879572352898,10433.879572352898
ST28,SKU04817,Snacks & Confectionery,Namkeen,HomeStyle,39,26,11,73.50213748732833,0.5305968143677937,HIGH,LOW,Reorder Now,24.88,34.502137487328326,0.0,858.4131806847287,0.0,858.4131806847287
ST20,SKU03575,Grocery,Sugar & Salt,SoftTouch,18,86,19,58.14252418051803,0.30958408245425484,HIGH,LOW,Reorder Now,104.95,40.14252418051803,0.0,4212.957912745367,0.0,4212.957912745367
ST02,SKU03200,Apparel & Footwear,Footwear,PureLife,137,90,21,75.73339396030605,1.8089774250947406,LOW,MEDIUM,Watch / Reduce Orders,1713.06,0.0,61.266606039693954,0.0,104953.37214235812,104953.37214235812
ST27,SKU04961,Frozen Foods,Ice Cream,FamilyChoice,119,44,11,70.52788907962515,1.687275793348223,LOW,MEDIUM,Watch / Reduce Orders,165.29,0.0,48.472110920374845,0.0,8011.955214028758,8011.955214028758
ST03,SKU00143,Stationery & Office,Writing Instruments,DailyBest,79,44,17,86.25037626889883,0.9159380331710708,HIGH,LOW,Reorder Now,50.83,7.250376268898833,0.0,368.5366257481277,0.0,368.5366257481277
ST02,SKU02050,Snacks & Confectionery,Chocolates,UrbanBite,39,79,21,208.49270694940617,0.18705690271201633,HIGH,LOW,Reorder Now,60.97,169.49270694940617,0.0,10333.970342705294,0.0,10333.970342705294
ST04,SKU04712,Apparel & Footwear,Footwear,BasicNeeds,159,65,30,87.16765113258413,1.8240711770259488,LOW,MEDIUM,Watch / Reduce Orders,1632.56,0.0,71.83234886741587,0.0,117270.61946698846,117270.61946698846
ST10,SKU02695,Home Care,Laundry,PureLife,15,78,25,60.77771338589351,0.24680099273826078,HIGH,LOW,Reorder Now,157.85,45.77771338589351,0.0,7226.01205796329,0.0,7226.01205796329
ST27,SKU02143,Snacks & Confectionery,Biscuits & Cookies,SoftTouch,42,48,17,157.14684213934845,0.26726594965718053,HIGH,LOW,Reorder Now,66.9,115.14684213934845,0.0,7703.323739122412,0.0,7703.323739122412
ST28,SKU01842,Home Care,Pest Control,SoftTouch,0,78,24,161.97269813735412,0.0,HIGH,LOW,Reorder Now,239.14,161.97269813735412,0.0,38734.151032566864,0.0,38734.151032566864
ST07,SKU02354,Beverages,Tea,CrispKing,174,71,23,165.18352199347237,1.0533738347513624,LOW,LOW,Healthy,63.82,0.0,8.816478006527632,0.0,0.0,0.0
ST26,SKU01976,Dairy & Bakery,Yogurt,UrbanBite,124,67,23,66.82735497769221,1.855527576115989,LOW,MEDIUM,Watch / Reduce Orders,220.34,0.0,57.17264502230779,0.0,12597.420604215298,12597.420604215298
ST17,SKU04142,Stationery & Office,Office Supplies,SparkleClean,228,73,21,66.7011429706958,3.4182322797702067,LOW,HIGH,Clear / Markdown,100.08,0.0,161.2988570293042,0.0,16142.789611492764,16142.789611492764
ST30,SKU03529,Frozen Foods,Ice Cream,FamilyChoice,24,29,10,71.76399499399598,0.3344295423075028,HIGH,LOW,Reorder Now,147.93,47.76399499399598,0.0,7065.727779461826,0.0,7065.727779461826
ST19,SKU00776,Stationery & Office,Notebooks,GreenValley,76,37,12,76.32092438048228,0.99579506690875,HIGH,LOW,Reorder Now,63.54,0.3209243804822819,0.0,20.39153513584419,0.0,20.39153513584419
ST11,SKU03275,Health & Wellness,Vitamins & Supplements,FamilyChoice,42,95,25,90.34477368143449,0.4648857735600354,HIGH,LOW,Reorder Now,605.13,48.34477368143449,0.0,29254.872897846453,0.0,29254.872897846453
ST11,SKU00034,Electronics & Accessories,Small Appliances,TrueTaste,91,88,41,71.11996870344844,1.2795281221149866,LOW,LOW,Healthy,1355.55,0.0,19.880031296551564,0.0,0.0,0.0
ST02,SKU03262,Stationery & Office,Office Supplies,SunriseFoods,4,99,23,69.60958593344351,0.05746335000217583,HIGH,LOW,Reorder Now,172.74,65.60958593344351,0.0,11333.399874143033,0.0,11333.399874143033
ST03,SKU04570,Beverages,Juices,QuickBite,111,66,14,156.31904644259913,0.7100862148667185,HIGH,LOW,Reorder Now,74.63,45.31904644259913,0.0,3382.160436011173,0.0,3382.160436011173
ST06,SKU02957,Home & Kitchen,Storage & Containers,SmartBuy,69,92,23,93.35527151132189,0.7391119846042316,HIGH,LOW,Reorder Now,769.98,24.355271511321888,0.0,18753.071958287626,0.0,18753.071958287626
ST30,SKU01331,Beverages,Tea,GoldenHarvest,229,85,29,250.53229129038704,0.9140538284327213,HIGH,LOW,Reorder Now,69.69,21.532291290387036,0.0,1500.5853800270725,0.0,1500.5853800270725
ST17,SKU02523,Home & Kitchen,Home Decor,GoldenHarvest,136,94,27,60.305363020509944,2.2551891438535274,LOW,HIGH,Clear / Markdown,1101.39,0.0,75.69463697949006,0.0,83369.31622284056,83369.31622284056
ST02,SKU04086,Grocery,Flour & Atta,PureLife,21,62,31,69.8974952828798,0.3004399501729154,HIGH,LOW,Reorder Now,103.78,48.8974952828798,0.0,5074.582060457266,0.0,5074.582060457266
ST25,SKU01829,Grocery,Flour & Atta,NatureBlend,123,90,45,256.9590061872247,0.4786755748517338,HIGH,LOW,Reorder Now,256.67,133.9590061872247,0.0,34383.25811807497,0.0,34383.25811807497
ST29,SKU00820,Grocery,Rice & Grains,FamilyChoice,269,94,38,73.88885785358103,3.6406030329099597,LOW,HIGH,Clear / Markdown,294.5,0.0,195.11114214641896,0.0,57460.23136212038,57460.23136212038
ST03,SKU02716,Grocery,Flour & Atta,GreenValley,31,38,15,75.0655033269162,0.4129726522313792,HIGH,LOW,Reorder Now,332.95,44.0655033269162,0.0,14671.60933269675,0.0,14671.60933269675
ST01,SKU01243,Stationery & Office,Notebooks,HomeStyle,202,85,39,125.85718600095049,1.6049937744395022,LOW,MEDIUM,Watch / Reduce Orders,115.3,0.0,76.14281399904951,0.0,8779.266454090408,8779.266454090408
ST23,SKU02630,Grocery,Pulses & Lentils,CrispKing,183,33,8,58.45452636112694,3.130638658663352,LOW,HIGH,Clear / Markdown,181.91,0.0,124.54547363887306,0.0,22656.0671096474,22656.0671096474
ST01,SKU02310,Grocery,Spices & Seasoning,EverydayPlus,1,72,36,75.35779099028527,0.013270028046986074,HIGH,LOW,Reorder Now,115.98,74.35779099028527,0.0,8624.016599053286,0.0,8624.016599053286
ST29,SKU00603,Beverages,Soft Drinks,FreshFarm,14,28,11,88.91952384225237,0.15744573739324888,HIGH,LOW,Reorder Now,58.2,74.91952384225237,0.0,4360.316287619088,0.0,4360.316287619088
ST03,SKU03568,Dairy & Bakery,Butter & Ghee,CrispKing,161,76,30,114.6814904176588,1.4038882771199932,LOW,LOW,Healthy,150.27,0.0,46.31850958234121,0.0,0.0,0.0
ST06,SKU03987,Stationery & Office,Writing Instruments,CleanWave,13,27,12,83.8507312656039,0.15503740759065607,HIGH,LOW,Reorder Now,92.6,70.8507312656039,0.0,6560.77771519492,0.0,6560.77771519492
ST02,SKU00538,Health & Wellness,Vitamins & Supplements,EliteHome,104,65,16,415.4718883716187,0.25031777819580714,HIGH,LOW,Reorder Now,799.48,311.4718883716187,0.0,249015.54531534173,0.0,249015.54531534173
ST20,SKU04154,Grocery,Spices & Seasoning,TrueTaste,202,80,19,4148.257489404386,0.04869514501352795,HIGH,LOW,Reorder Now,224.67,3946.2574894043864,0.0,886605.6701444834,0.0,886605.6701444834
ST17,SKU03809,Beverages,Bottled Water,NovaFresh,35,70,30,70.70845387922073,0.49499031699638874,HIGH,LOW,Reorder Now,29.89,35.70845387922073,0.0,1067.3256864499076,0.0,1067.3256864499076
ST30,SKU04403,Beverages,Bottled Water,DailyBest,31,44,11,112.94664894947753,0.2744658676315992,HIGH,LOW,Reorder Now,68.31,81.94664894947753,0.0,5597.775589738811,0.0,5597.775589738811
ST02,SKU03981,Grocery,Flour & Atta,GreenValley,67,91,38,61.57836425082772,1.0880444911964255,MEDIUM,LOW,Watch / Replenish Soon,227.11,0.0,5.421635749172282,0.0,0.0,0.0
ST21,SKU03503,Personal Care,Hair Care,TrueTaste,130,46,21,69.82970383550561,1.861671937005985,LOW,MEDIUM,Watch / Reduce Orders,147.27,0.0,60.17029616449439,0.0,8861.279516145089,8861.279516145089
ST04,SKU01667,Snacks & Confectionery,Candy,EliteHome,110,79,22,102.42076197469899,1.0740009923688452,LOW,LOW,Healthy,122.44,0.0,7.579238025301009,0.0,0.0,0.0
ST25,SKU04883,Personal Care,Men's Grooming,PurePlus,156,81,31,126.5204540159079,1.23300221464891,LOW,LOW,Healthy,279.72,0.0,29.4795459840921,0.0,0.0,0.0
ST11,SKU04311,Beverages,Soft Drinks,NatureBlend,59,26,9,142.23494415943603,0.41480664508058496,HIGH,LOW,Reorder Now,68.96,83.23494415943603,0.0,5739.881749234708,0.0,5739.881749234708
ST15,SKU02886,Stationery & Office,Writing Instruments,QuickBite,33,35,15,61.70918310440351,0.5347664373415624,HIGH,LOW,Reorder Now,213.47,28.709183104403508,0.0,6128.549317297016,0.0,6128.549317297016
ST28,SKU02860,Apparel & Footwear,Kids Wear,HealthFirst,181,96,37,123.43820882324859,1.4663206937746014,LOW,LOW,Healthy,1166.95,0.0,57.56179117675141,0.0,0.0,0.0
ST15,SKU03855,Apparel & Footwear,Footwear,MetroBrand,159,67,29,242.5001575195716,0.6556696771925499,HIGH,LOW,Reorder Now,522.37,83.50015751957159,0.0,43617.97728349861,0.0,43617.97728349861
ST11,SKU00294,Home Care,Pest Control,ValueChoice,9,20,8,83.20453355999614,0.10816718290368621,HIGH,LOW,Reorder Now,139.92,74.20453355999614,0.0,10382.698335714658,0.0,10382.698335714658
ST11,SKU03216,Electronics & Accessories,Small Appliances,EliteHome,122,72,28,70.98889209510679,1.718578729705367,LOW,MEDIUM,Watch / Reduce Orders,1247.1,0.0,51.01110790489321,0.0,63615.952668192316,63615.952668192316
ST04,SKU02315,Home Care,Surface Cleaners,NatureBlend,110,38,12,67.50887935271379,1.6294152866215237,LOW,MEDIUM,Watch / Reduce Orders,372.61,0.0,42.49112064728621,0.0,15832.616464385315,15832.616464385315
ST30,SKU00153,Grocery,Pulses & Lentils,UrbanBite,82,46,17,70.43511450100065,1.1641920451316232,LOW,LOW,Healthy,119.92,0.0,11.564885498999345,0.0,0.0,0.0
ST07,SKU04085,Dairy & Bakery,Butter & Ghee,EverydayPlus,16,83,38,70.42473231068212,0.22719291185112675,HIGH,LOW,Reorder Now,146.32,54.42473231068212,0.0,7963.426831699007,0.0,7963.426831699007
ST10,SKU00510,Dairy & Bakery,Eggs,CleanWave,6,58,26,63.039073916251304,0.09517906319453745,HIGH,LOW,Reorder Now,116.09,57.039073916251304,0.0,6621.666090937614,0.0,6621.666090937614
ST08,SKU03135,Personal Care,Bath & Body,EliteHome,151,93,34,118.68820083224077,1.2722410394730828,LOW,LOW,Healthy,288.18,0.0,32.31179916775923,0.0,0.0,0.0
ST17,SKU00729,Frozen Foods,Ice Cream,TrueTaste,37,58,13,203.42063888505012,0.1818891151005977,HIGH,LOW,Reorder Now,168.98,166.42063888505012,0.0,28121.75955879577,0.0,28121.75955879577
ST28,SKU01236,Snacks & Confectionery,Chocolates,ValueChoice,184,67,15,73.30562860253654,2.510039181270088,LOW,HIGH,Clear / Markdown,63.79,0.0,110.69437139746346,0.0,7061.193951444194,7061.193951444194
ST16,SKU03438,Electronics & Accessories,Batteries,EliteHome,74,70,20,69.21016018388522,1.069207177145503,LOW,LOW,Healthy,824.58,0.0,4.789839816114778,0.0,0.0,0.0
ST05,SKU04844,Frozen Foods,Frozen Vegetables,ZestyCo,160,76,37,73.64039126027501,2.1727206667668986,LOW,HIGH,Clear / Markdown,168.26,0.0,86.35960873972499,0.0,14530.867766546125,14530.867766546125
ST10,SKU02398,Health & Wellness,OTC Medicine,NovaFresh,96,63,13,115.32532096046373,0.8324277721534467,HIGH,LOW,Reorder Now,447.51,19.325320960463728,0.0,8648.274383017122,0.0,8648.274383017122
ST26,SKU02661,Frozen Foods,Ice Cream,GreenValley,69,48,22,68.54489349038889,1.0066395392338734,LOW,LOW,Healthy,451.94,0.0,0.4551065096111131,0.0,0.0,0.0
ST13,SKU03517,Health & Wellness,OTC Medicine,HealthFirst,2,49,24,59.84753338531614,0.033418252797879036,HIGH,LOW,Reorder Now,672.8,57.84753338531614,0.0,38919.820461640695,0.0,38919.820461640695
ST28,SKU01825,Frozen Foods,Frozen Meat,PrimeCare,18,20,5,84.02506292991804,0.21422179731079863,HIGH,LOW,Reorder Now,406.69,66.02506292991804,0.0,26851.732842968366,0.0,26851.732842968366
ST09,SKU03944,Home Care,Pest Control,SoftTouch,230,92,28,71.94011378088342,3.197103645130982,LOW,HIGH,Clear / Markdown,191.63,0.0,158.05988621911658,0.0,30289.01599616931,30289.01599616931
ST17,SKU04180,Home & Kitchen,Storage & Containers,SmartBuy,95,53,25,66.04057129176117,1.4385096637080672,LOW,LOW,Healthy,835.43,0.0,28.959428708238832,0.0,0.0,0.0
ST03,SKU00060,Apparel & Footwear,Men's Wear,BasicNeeds,70,84,20,171.74932498377038,0.4075707430385227,HIGH,LOW,Reorder Now,476.15,101.74932498377038,0.0,48447.941091022265,0.0,48447.941091022265
ST19,SKU00842,Frozen Foods,Frozen Meat,GoldenHarvest,56,52,23,69.64207346355309,0.8041116126346725,HIGH,LOW,Reorder Now,130.34,13.64207346355309,0.0,1778.1078552395097,0.0,1778.1078552395097
ST08,SKU01044,Electronics & Accessories,Mobile Accessories,SmartBuy,16,69,27,72.57186595407943,0.2204711121817394,HIGH,LOW,Reorder Now,1968.12,56.57186595407943,0.0,111340.2208215428,0.0,111340.2208215428
ST03,SKU03403,Stationery & Office,Writing Instruments,BasicNeeds,203,79,36,92.6339117696471,2.191422084223329,LOW,HIGH,Clear / Markdown,62.7,0.0,110.3660882303529,0.0,6919.953732043127,6919.953732043127
ST27,SKU04060,Health & Wellness,OTC Medicine,FreshFarm,26,58,18,267.81096343961667,0.09708340415220611,HIGH,LOW,Reorder Now,584.6,241.81096343961667,0.0,141362.6892267999,0.0,141362.6892267999
ST14,SKU01029,Dairy & Bakery,Eggs,NatureBlend,105,55,13,65.07599537497363,1.6134981784754998,LOW,MEDIUM,Watch / Reduce Orders,53.11,0.0,39.92400462502637,0.0,2120.3638856351504,2120.3638856351504
